Date / Time,City,State,County,Zip,Country,Shape,Duration,Summary,Latitude,Longitude
12/12/2019,Livingston,IL,Madison County,62058,US,Light,3 minutes,"While using satellite tracker app, my wife spotted a pulsing light traveling at an altitude that seemed twice that of a commercial airl",38.971118,-89.769571
12/12/2019,Chester,PA,Delaware County,19013,US,Light,5 seconds,"My wife was driving southeast on a fairly populated main side road, it was dark out side at about 6:43pm, And my wife exclaimed” fallin",39.848163,-75.378098
12/12/2019,Woodbridge,NJ,Middlesex County,07095,US,Teardrop,25 minutes,The craft was a circle then forming into a teardrop shape then back to a circle.,40.553254,-74.288023
12/12/2019,Hillsboro,WV,Pocahontas County,24946,US,Triangle,2 minutes,Large orange lights in the sky moving ((anonymous report)),38.110904,-80.264059
12/12/2019,Albany,CA,Alameda County,94706,US,,1-2 seconds,I saw a white streak from the northeast moving to the southwest. Seemed to speed up and disappear,37.889525,-122.29828
12/12/2019,Alexandria,LA,Rapides Parish,71301,US,,,MADAR Node 141,31.274156,-92.467107
12/12/2019,Greenville,RI,Providence County,02828,US,Cylinder,5 minutes,Myself and a co-worker saw 2 shiny silver cylinder shaped objects flying close to each other moving east to west. There was no trail o,41.879298,-71.551682
12/12/2019,Marietta,PA,Lancaster County,17547,US,,,MADAR Node 90,40.05704,-76.55219
12/12/2019,Orient,ME,Aroostook County,04471,US,Diamond,3 minutes,Seen a lot of weird lights in different formations over house for a period of about 3 minutes a video on phone and you could not hear o,45.817,-67.84001
12/12/2019,Phoenix,NY,Oswego County,13135,US,Light,4 minutes,30 star like objects traveling in line. ((NUFORC Note: Starlink satellites? PD)),43.33021,-76.260803
12/12/2019,Phoenix,NY,Oswego County,13135,US,Formation,approx 10 min,30 lights in a perfect line heading from nne sky to sse horizon over phx. az. at 6;15 am on 12/12/2019,43.33021,-76.260803
12/12/2019,Phoenix,NY,Oswego County,13135,US,Circle,2 minutes,7 round steady bright lights moving from NW to SW at very high speed ((NUFORC Note: Starlink satellites? PD)),43.33021,-76.260803
12/12/2019,Phoenix,NY,Oswego County,13135,US,Sphere,15 minutes,"Over 50 UFO's Travel Across Northern Phoenix, AZ Skys Right Above Me. ((NUFORC Note: Starlink satellites? PD))",43.33021,-76.260803
12/12/2019,Memphis,TX,Hall County,79245,US,Light,5 to 10 min,lights across Memphis sky,34.730964,-100.539782
12/12/2019,Rayville,MO,Ray County,64084,US,Light,10-15 mins.,50 to 60 white lights streaming from the Nortwestern to Southeastern sky in almost perfect formation. There was a few that was slightly,39.380157,-94.068581
12/12/2019,Valley City,OH,Medina County,44280,US,,,MADAR Node 93,41.233736,-81.917187
12/12/2019,Litchfield,MN,Meeker County,55355,US,Circle,45 minutes,Flickering lights anomaly stationary in sky above beach.,45.122737,-94.529861
12/11/2019,Evansville,IL,Randolph County,62242,US,,,MADAR Node 153,38.10828,-89.943684
12/11/2019,Louisville,CO,Boulder County,80027,US,Fireball,An hour,"I thought it was a star, but there was lights and it kept doing circular loops in the sky.",39.950948,-105.159078
12/11/2019,Waterville,OH,Lucas County,43566,US,Oval,3 seconds,walking from building and saw a big green oval stop and zoom across the sky off into the distance at a very high rate of speed faster t,41.513751,-83.765287
12/11/2019,Bedford,PA,Bedford County,15522,US,Triangle,Several Hours,"Witnessed floating vertical triangles. With red, white green, yellow lights. Multiple hours sighting starting at 18:29 pm. Multiple lig",39.95464,-78.574759
12/11/2019,Thornton,WV,Taylor County,26440,US,Light,10 Minutes,2 flashing lights seen above Thornton.,39.34565,-79.94202
12/11/2019,Independence,VA,Grayson County,24348,US,Light,90 seconds,There were four lightsin the sky that appeared to be chasing each other,36.638835,-81.194296
12/11/2019,Albany,CA,Alameda County,94706,US,Circle,2 minutes,Driving east bound on Queen St and cross over Gary St and seen bright round light in the sky that was stationary and was above the tree,37.889525,-122.29828
12/11/2019,Knoxville,MD,Frederick County,21758,US,Light,2-3 minutes,Several star like craft in line following each other across Knoxville l.,39.34924,-77.620514
12/11/2019,Shelbyville,TN,Bedford County,37160,US,Light,20 min,I was looking at the stars like I usually do at work then all of a sudden I noticed a row of Lights moving I thought maybe the first on,35.486335,-86.462357
12/11/2019,Seymour,WI,Outagamie County,54165,US,Unknown,10 min.,red objects high in the sky,44.51499,-88.33038
12/11/2019,Wellington,KS,Sumner County,67152,US,Formation,over 15 minutes,A string of 30 lights just appeared spaced evenly from North West to South East then turned South,37.280877,-97.42223
12/11/2019,Monterey,CA,Monterey County,93940,US,Formation,10 min.,9 light formation travelling in morning sky,36.57485,-121.840727
12/11/2019,Clarksville,IN,Clark County,47129,US,Light,3 minutes,20 White starlike objects pop out of nowhere in vicinity of North star one after another with equal separation and travel slightly fast,38.310958,-85.764463
12/11/2019,Bedford,PA,Bedford County,15522,US,Triangle,2:00 min,"Witnessed floating vertical triangle. With red, and white lights. First sighting around 1:29 am. Second sighting around 2:00 am. Lights",39.95464,-78.574759
12/10/2019,Miramar,CA,San Mateo County,94018,US,Oval,,3 UFO going south east no lights no noise one after another same distance.WOW Miramar Parkway between Palm Ave and Red rd,37.492996,-122.456643
12/10/2019,Lincoln,KS,Lincoln County,67455,US,Light,3 minutes,Bright object,39.102718,-98.214909
12/10/2019,Reading,OH,Hamilton County,45215,US,Light,5 seconds,Bright green flash that lit entire sky. Duration was 5 seconds. Light was all encompassing.,39.223669,-84.442164
12/10/2019,Highland,MI,Oakland County,48357,US,Light,12 seconds,Bright object was seen that flew at an incredible speed and pulsed in and out of view unlike anything I have seen before.,42.658533,-83.6464
12/10/2019,Evansville,IL,Randolph County,62242,US,,,MADAR Node 153,38.10828,-89.943684
12/10/2019,Hastings,MI,Barry County,49058,US,Circle,20 min,I was returning back to my shop from picking up a load at work and I thought I was seeing Orion's belt when I got out of my truck I cou,42.639121,-85.28988
12/10/2019,Hudson,KS,Stafford County,67545,US,Formation,5 Minutes,Perfect line of approximately 30 to 40 star like object across the sky going SE from the NW. ((Starlink satellites??)),38.166197,-98.628964
12/9/2019,Utica,MI,Macomb County,48315,US,Circle,3 minutes,18 UFOs Over Building Clear Video!,42.671025,-82.998811
12/9/2019,Sebring,OH,Mahoning County,44672,US,Triangle,40 minutes,Red and White Lights Over Sebring,40.920492,-81.021736
12/9/2019,Nashua,IA,Chickasaw County,50658,US,,,MADAR Node 10,42.985096,-92.475463
12/9/2019,Jerome,AZ,Yavapai County,86331,US,Light,5 min,While outside we looked up and saw a string lights moving across the sky very fast. They were in a straight line formation and looked e,34.748589,-112.108626
12/9/2019,Dayville,CT,Windham County,06241,US,Light,20 min,I first saw a steady string of lights traveling in a straight line west to east evenly spaced at first then several followed some dista,41.854975,-71.858826
12/9/2019,Gresham,WI,Shawano County,54128,US,Sphere,10 minutes,Looked up to the NE sky at 05:00 and saw 32 bright round shaped objects going to the North East in single file. ((satellites??)),44.85303,-88.78816
12/8/2019,Youngstown,PA,Westmoreland County,15696,US,,,MADAR Node 73,40.279337,-79.366066
12/8/2019,Rochester,PA,Beaver County,15074,US,Light,30 secs,"saw a bright light shape like a circle on top of a rectangle, flashes and dissapears.",40.70229,-80.28645
12/8/2019,Springfield,LA,Livingston Parish,70462,US,Light,2 minutes,"10 plus orange lights seen in Springfield, MA",30.387413,-90.588723
12/8/2019,Richmond,VT,Chittenden County,05477,US,Light,Very quick,Medium light orb fell from the sky into the trees.,44.387289,-72.953283
12/8/2019,Germantown,TN,Shelby County,38138,US,Triangle,2 seconds,Two triangular and glowing shaped objects in the night sky.,35.08753,-89.792638
12/8/2019,Trenton,MO,Grundy County,64683,US,Disk,,((HOAX??)) When I saw the u.f.o's I counted 12 of them they were About 14 meters across they had Windows all the way around,40.083658,-93.598888
12/8/2019,Mount Vernon,IL,Jefferson County,62864,US,,,MADAR Node 119,38.293269,-88.892273
12/7/2019,Lexington,TX,Lee County,78947,US,Light,20s,Strange light in Lexington MI,30.405444,-97.020931
12/7/2019,Hampton,NH,Rockingham County,03842,US,Disk,5 seconds,3 light grey spheres close together moving silently @ a steady pace,42.939601,-70.836728
12/7/2019,Elizabeth,WV,Wirt County,26143,US,Disk,15 minutes,"Enormous disc moving westward near Elizabeth, CO",39.032058,-81.380692
12/7/2019,Jamestown,NY,Chautauqua County,14701,US,Unknown,3 to 5 minutes,"Shape not visable, lights appeared in perfect straight line. 3 lights total, perfectly spaced. Craft appeared to be huge in size, lig",42.08016,-79.25671
12/7/2019,Spencer,SD,McCook County,57374,US,Unknown,10 minutes,Huge craft over Polar Express.,43.723565,-97.581441
12/7/2019,Morganton,GA,Fannin County,30560,US,Changing,10 seconds,Morphing inter dimensional white or silver craft,34.86263,-84.248612
12/7/2019,Houston,PA,Washington County,15342,US,Circle,20 seconds,Red light traveling south across the sky. I have video,40.24646,-80.21145
12/7/2019,Washington,NC,Beaufort County,27889,US,Formation,3 - 5 seconds,While standing on my deck this evening I noticed what looked to be a flock of 4 glowing birds. I quickly realized they weren't birds as,35.519268,-76.8892
12/6/2019,Riverside,IL,Cook County,60546,US,Light,15 minutes,The object emitted light.,41.83503,-87.82284
12/6/2019,Columbus,WI,Columbia County,53925,US,Disk,,Pyschic Research of the new Space Force and our 10 UFO craft,43.3569,-89.12088
12/6/2019,Yuma,CO,Yuma County,80759,US,Oval,9:20 PM,Moon sized bright green oval shaped light with smaller red light attaches to the front of the object floating across Pheonix sky.,40.061817,-102.618522
12/6/2019,Hudson,KS,Stafford County,67545,US,Triangle,3 seconds,"Nocturnal triangle with multicolored lights. 3 seconds duration, 1 observer.",38.166197,-98.628964
12/6/2019,Plymouth,MI,Wayne County,48170,US,Circle,90 seconds,fast moving sphere heading sw at 3pm.,42.366737,-83.489679
12/6/2019,Florence,MS,Rankin County,39073,US,Light,3 minutes,Fast satellites in long line. ((NUFORC Notes: Starlink satellites? PD)),32.15348,-90.1312
12/6/2019,Victor,IA,Iowa County,52347,US,Light,10-12 minutes,Observed 33 lights travelling from NW to SE. ((NUFORC Note: Starlink satellites? PD))((anonymous report)),41.706644,-92.25127
12/6/2019,Shirley,NY,Suffolk County,11967,US,Unknown,5:00,I watch every night and early morning hours objects making up down circles in sky’s. All the time.,40.79668,-72.87373
12/6/2019,Lexington,TX,Lee County,78947,US,Oval,40 seconds,Size of a XL drone with a light bar that strobes red/white,30.405444,-97.020931
12/6/2019,Brooksville,ME,Hancock County,04617,US,Rectangle,5 seconds,Myself and wife awakened by our dogs went out side to investigate when a large neon green/blue retangular object passed over our home C,44.337581,-68.765568
12/5/2019,El Paso,IL,Woodford County,61738,US,Oval,2 minute s,Saw a blue light on the sky told my wife to see up the object became two and after 10 seconds it became one again,40.684846,-89.106751
12/5/2019,Saint Louis,MI,Gratiot County,48880,US,,,MADAR Node 70,43.40836,-84.60667
12/5/2019,Palmetto,GA,Fulton County,30268,US,Triangle,~6 minutes,P,33.559191,-84.710082
12/5/2019,Lewistown,MO,Lewis County,63452,US,Circle,15 minutes,Husband saw a stream of what appeared to be low-flying satellites. ((NUFORC Note: Starlink satellites? PD)) ((anonymous report)),40.084114,-91.813451
12/5/2019,Chillicothe,TX,Hardeman County,79225,US,Other,90-120 seconds,Multicolored lights on strangely shaped object in Central Ohio South of Columbus (Ross County),34.25647,-99.51676
12/5/2019,Freeport,FL,Walton County,32439,US,Flash,5 seconds,Bright white flash lit up the sky for about 5 seconds,30.49825,-86.13605
12/5/2019,Newark,TX,Wise County,76071,US,Triangle,10 mins.,"Observed a stationary triangular shaped object over Cecil County, Md. at 5:10 on 12/5/2019.",33.006977,-97.492336
12/5/2019,Norfolk,NY,St. Lawrence County,13667,US,Egg,15 seconds,Bright Object in the sky. ((anonymous report)),44.855075,-74.942946
12/5/2019,Saint Clair,PA,Schuylkill County,17970,US,Changing,15 seconds,hovering spacecraft that moved at a slow speed with red and green lights,40.720206,-76.19195
12/4/2019,Clovis,NM,Curry County,88101,US,Light,2 sec,saw a rather large ball of light hovering in the sky for a split second and then shot off to the North.,34.497241,-103.294978
12/4/2019,Pekin,IL,Tazewell County,61554,US,Light,1:00+,Lights over New Albany. ((NUFORC Note: Spacelink satellites? PD)),40.548928,-89.638839
12/4/2019,Meriden,NH,Sullivan County,03770,US,Sphere,1 hour (+),I had departed from work in Watertown traveling home to Tolland. I think I was in Meriden at the time on I-691 commuting towards the I-,43.54396,-72.25259
12/4/2019,Shelby,OH,Richland County,44875,US,Light,~1 minute,"Very bright star like figure, near an airplane that was possibly Abducted but this star like fugure",40.848784,-82.571998
12/4/2019,Springfield,LA,Livingston Parish,70462,US,Cylinder,1-2mins,Cylinder shaped aircraft,30.387413,-90.588723
12/4/2019,Independence,VA,Grayson County,24348,US,Circle,1 minute,"Circular object with multiple warm colored lights, hovering above a field, near 210 and 291, for a few seconds. ((anonymous report))",36.638835,-81.194296
12/3/2019,Saint Louis,MI,Gratiot County,48880,US,Light,40-50 (still there),"Bright light! seen about 5 too 7,Only 2 are still seen,One very faint light and one very bright light, the last 2 are moving very slow,",43.40836,-84.60667
12/3/2019,Seymour,WI,Outagamie County,54165,US,Unknown,10 seconds,"I am a 38yr old man, of sound mind and in good health. This is my first ever sighting.I was traveling north on Hwy 11 (ewing st.) at ro",44.51499,-88.33038
12/3/2019,Vineland,CO,Pueblo County,81006,US,Circle,1,I seen sky blue huge circler light drop straight down out of the sky. It maneuvered under power. I was sitting at a stop sign when i n,38.245558,-104.459415
12/3/2019,Saint Clair,PA,Schuylkill County,17970,US,Triangle,Several hours,This is the third time I’ve seen this. There is one bright triangular looking object that just sits stationary for Long periods of time,40.720206,-76.19195
12/3/2019,Shelbyville,TN,Bedford County,37160,US,Unknown,seconds,green and yellow and appeared to be on fire and vanished before hitting earth,35.486335,-86.462357
12/3/2019,Cambridge,WI,Dane County,53523,US,,,MADAR Node 137,42.987505,-89.080742
12/3/2019,Cambridge,WI,Dane County,53523,US,,,MADAR Node 137,42.987505,-89.080742
12/2/2019,Bentonville,IN,Fayette County,47322,US,Flash,1 sec,A green light traveling faster than any aircraft that could be this low to the ground. at night and it was dark. no noise but it was ou,39.656994,-85.167996
12/2/2019,Jacksonville,TX,Cherokee County,75766,US,Triangle,2-3 minutes,3 circular lights gliding and hovering over NAS Jax. Looked camouflaged and was completely silent.,31.96378,-95.2705
12/1/2019,Clearwater,KS,Sedgwick County,67026,US,Unknown,10min,We saw three strange lights appear over Clearwater Beach Fl (Opal Sands Hotel area) at approximately 9pm.,37.548282,-97.488432
12/1/2019,Wilmington,NY,Essex County,12997,US,Light,Multiple Hours,The object was large and changed color. ((NUFORC Note: Twinkling star?,44.38838,-73.81542
12/1/2019,Roseville,OH,Muskingum County,43777,US,Light,3 seconds,Green flashing falling lights disappeared in mid air still very high in sky. ((anonymous report)),39.821869,-82.039389
12/1/2019,Hope,ND,Steele County,58046,US,Light,10 seconds,Huge blue ball of light in the sky that moved extremely fast.,47.323726,-97.713371
12/1/2019,Easton,MD,Talbot County,21601,US,Other,10-15 SEC,Mostly clear night around 12:45am when a V formation of lights appeared and traveled east across the sky for 15 seconds.,38.800714,-76.051486
12/1/2019,Pleasanton,NE,Buffalo County,68866,US,Light,20 Minutes,3 bright lights hover really low over and in brushes and trees 5 miles out of Pleasanton Texas. They appear every night around 10 pm to,40.960145,-99.121861
12/1/2019,Cleveland,GA,White County,30528,US,Oval,5-6 minutes,Huge oval craft over urban area,34.610466,-83.74615
12/1/2019,Alexandria,LA,Rapides Parish,71301,US,,,MADAR Node 141,31.274156,-92.467107
12/1/2019,Phoenix,NY,Oswego County,13135,US,Changing,1.5 minutes,3 objects change direction color speed and shape,43.33021,-76.260803
11/30/2019,Columbia,NC,Tyrrell County,27925,US,Fireball,2 minutes,"I have 4 different videos of the event. Total, 4 minutes of video. My wife, and I, spotted 6 fire balls in the sky. Three of the fire b",35.936934,-76.203339
11/30/2019,Woodville,AL,Jackson County,35776,US,Light,20 minutes,"At about 6:00 AM I saw a bright white light shine on the top side of a cloud, several times.",34.62787,-86.27443
11/30/2019,Plymouth,MI,Wayne County,48170,US,Light,15 seconds,"Bright light moving in the sky at ASTRONOMICAL speed then disappearing, re-appearing and plummeting to earth.",42.366737,-83.489679
11/30/2019,Woodstock,CT,Windham County,06281,US,Fireball,2 seconds,"Bright Green Fireball Bibb Co., AL.",41.961991,-72.014108
11/30/2019,Largo,MD,Prince George's County,20772,US,,,MADAR Node 140,38.78028,-76.766978
11/29/2019,Newington,NH,Rockingham County,03801,US,,,MADAR Node 106,43.100087,-70.833667
11/29/2019,Wilmington,NY,Essex County,12997,US,Cigar,10 seconds,7-8 elongated objects flying in straight line North to South along coast of North Carolina. Mid-level clouds above the objects.,44.38838,-73.81542
11/29/2019,Lexington,VA,Lexington city,24450,US,Triangle,2 seconds,My wife and I both saw a light in the sky fly by. Very bright and moved faster than any meteor or aircraft either of us had ever seen.,37.779976,-79.443495
11/29/2019,Phoenix,NY,Oswego County,13135,US,Light,5mins,Vertical line of lights quickly changed into one light,43.33021,-76.260803
11/29/2019,Hanover,NH,Grafton County,03755,US,,,MADAR Node 77,43.70701,-72.27741
11/29/2019,Kenna,NM,Roosevelt County,88122,US,Light,Less then a min,Ball of light,33.883159,-103.709525
11/29/2019,Kenna,NM,Roosevelt County,88122,US,Light,<1 minute,Ball of light.,33.883159,-103.709525
11/28/2019,Hubbard,MN,Hubbard County,56470,US,Triangle,4 minutes,Triangular shaped hovering flying object with flashing blue and white lights around the outside. Moved slowing West and crossed over 99,46.836626,-95.010298
11/28/2019,Sims,AR,Montgomery County,71969,US,Disk,5 minutes,red and green lights formed in a line moving across sky,34.653145,-93.614286
11/28/2019,Russellville,MO,Cole County,65074,US,Light,30sec.-1min,Took my dog out before bed and was watching jet flying east to west when it crossed path of dim white star like object moving south to,38.485106,-92.409339
11/28/2019,Toledo,WA,Lewis County,98591,US,Circle,5 minutes,Strange rotating lights in the sky. Followed what seemed like source but in middle of woods.Also airport is not in the same direction,46.456038,-122.79498
11/28/2019,Eureka,MO,St. Louis County,63025,US,,30 minutes,"50-70 flying objects in a trail heading in the same direction. ((NUFORC Note: ""Starlink"" satellites? PD))",38.512803,-90.630576
11/28/2019,Oakdale,IL,Washington County,62268,US,Light,20 minutes,"Giant red glowing orb, sitting above sunrise highway",38.274439,-89.553239
11/27/2019,Utica,MI,Macomb County,48315,US,Other,90 seconds,UFO Abduction Caught On Cam! Emailing Video To You,42.671025,-82.998811
11/27/2019,Santa Clara,UT,Washington County,84765,US,,,,37.13304,-113.65413
11/27/2019,Ventura,IA,Cerro Gordo County,50482,US,Unknown,15 seconds,"Huge Flat Beam of Light completely vertical, Lit up entire sky with bright white lite, lights inside were surging and losing power.",43.12913,-93.47798
11/26/2019,Mount Holly,VT,Rutland County,05758,US,Circle,1 minute,Large circle of light flying noiselessly in a straight line at a fair rate of speed,43.45229,-72.82482
11/26/2019,Girard,KS,Crawford County,66743,US,Triangle,1 minute,Two crafts flew over a residential area and suddenly disapeared without any obstruction of view from a very short distance.,37.471611,-94.881385
11/26/2019,Hampstead,NH,Rockingham County,03841,US,Light,10 seconds,"On a cruise off of Italy on the above time and date my friend and I observed a very bright oval shape, strange orange color light",42.87453,-71.18117
11/25/2019,Alexandria,LA,Rapides Parish,71301,US,,,MADAR Node 141,31.274156,-92.467107
11/25/2019,Palmyra,NJ,Burlington County,08065,US,Circle,20 minutes,White lights sitting next to each other in the sky.,40.00706,-75.02823
11/25/2019,Gainesville,MO,Ozark County,65655,US,Cylinder,15 minutes,Rectangular/cylindrical large object seen in the western sky,36.605575,-92.415322
11/25/2019,Creve Coeur,IL,Tazewell County,61610,US,Other,2,Rotating objected maintaining position no visible means of propulsion,40.642116,-89.59956
11/25/2019,Marion,AL,Perry County,36756,US,,,MADAR Node 79,32.608995,-87.350401
11/25/2019,Norwood,MO,Wright County,65717,US,,,MADAR Node 145,37.160913,-92.415178
11/25/2019,Columbus,WI,Columbia County,53925,US,Light,20 minutes,"57 separate bright white lights flying from West Southwest to the Northeast. ((NUFORC Note: ""Starlink"" satellites? PD))",43.3569,-89.12088
11/25/2019,Columbus,WI,Columbia County,53925,US,Light,20 minutes,"57 separate bright white lights flying from WSW from NE. ((NUFORC Note: ""Starlink"" satellites? PD))",43.3569,-89.12088
11/25/2019,Florence,MS,Rankin County,39073,US,Light,2 minutes,"18 brite white lights traveling in a straight line east northeast. ((NUFORC Note: ""Starlink"" satellites? PD))",32.15348,-90.1312
11/25/2019,Kingston,MA,Plymouth County,02364,US,Light,3 minutes,"Single file of bright lights. ((NUFORC Note: ""Starlink"" satellites? PD))",41.979405,-70.744813
11/25/2019,Sheridan,MT,Madison County,59749,US,Unknown,5,"Multiple white lights suddenly appear over wyoming. ((NUFORC Note: ""Starlink"" satellites? PD))",45.45548,-112.19694
11/25/2019,Belgrade,MO,Washington County,63622,US,Light,20 minutes,"My wife and I saw 40 lights appear from nowhere in the dark sky. ((NUFORC Note: ""Starlink"" satellites? PD))",37.789859,-90.846322
11/25/2019,Arlington,IN,Rush County,46104,US,Light,30-40 minutes,"Procession of light formatioms from S to N with no sound. ((NUFORC Note: ""Starlink"" satellites? PD))",39.663342,-85.590869
11/25/2019,Oroville,WA,Okanogan County,98844,US,Other,3 minutes,"((NUFORC Note: ""Starlink"" satellites? PD))",48.93905,-119.43562
11/24/2019,Orange,CT,New Haven County,06477,US,,10 minutes +,"red/orange lights. ((NUFORC Note: ""Starlink"" satellites? PD))",41.279896,-73.031018
11/24/2019,Ashville,OH,Pickaway County,43103,US,Circle,1 hour,I looked up at the night sky to see the stars and one stood out so I watched it. It started moving up and down and back and forth for,39.71562,-82.95296
11/24/2019,Chilton,WI,Calumet County,53014,US,Light,20 minutes,Chilton Texas 2 Bright Lights 11-24-19,44.020561,-88.185906
11/24/2019,Piedmont,OK,Canadian County,73078,US,Light,15-20 seconds,Very erratic bright white light traveling south.,35.653019,-97.753948
11/24/2019,Madison,NH,Carroll County,03849,US,Disk,1 minute,Pictures I took show an odd looking object in the sky surrounded by bright light.,43.902311,-71.124612
11/24/2019,Springfield,LA,Livingston Parish,70462,US,Circle,1 minute,Black Saucer UFO Spotted Over Springfield OR,30.387413,-90.588723
11/24/2019,Durham,NH,Strafford County,03824,US,Light,>30 minutes,Bright yellow-ish light low and much closer than the stars moved quickly in all directions. Went straight up fast when a plane flew by.,43.14133,-70.92294
11/24/2019,Stockton,AL,Baldwin County,36579,US,Formation,10 minutes,"Just saw at 6AM CST a line OF UFOS HEADING NORTH EAST FROM STOCKTON, MO. ((NUFORC Note: ""Starlink"" satellites? PD))",31.079113,-87.798576
11/24/2019,Rio,WV,Hampshire County,26755,US,Light,25 min,I saw a straight line of about 40 lights in the sky with another light shadowing them. ((NUFORC Note: Starlink satellites? PD)),39.18471,-78.726985
11/24/2019,Crete,IL,Will County,60417,US,Light,15 minutes,100 high altitude lights traveling across the sky traveling fast for 15 mins.,41.426684,-87.621223
11/24/2019,Springfield,LA,Livingston Parish,70462,US,Light,5:55 AM,"One hundred or more white lights in single file. ((NUFORC Note: ""Starlink"" satellites? PD))",30.387413,-90.588723
11/24/2019,Iola,KS,Allen County,66749,US,Light,5 minutes,"100 lights flying overhead in a straight path. ((NUFORC Note: ""Starlink"" satellites? PD))",37.885757,-95.391057
11/24/2019,Burlington,ND,Ward County,58722,US,Light,5 minutes,Points of light moving across the sky. ((NUFORC Note: Starlink satellites? PD)),48.27529,-101.42878
11/24/2019,Reno,TX,Lamar County,75462,US,Light,45 seconds,"10-12 equally spaced white &quot;stars&quot; moving in a linear formation. ((NUFORC Note: ""Starlink"" satellites? PD))",33.663162,-95.462455
11/24/2019,Gaylord,MI,Otsego County,49734,US,Light,5 minutes,"10 stars moving in a line from SW to NE early morning . . . ((NUFORC Note: ""Starlink"" satellites? PD))",45.028411,-84.612207
11/24/2019,Marysville,KS,Marshall County,66508,US,Unknown,10 minutes,"Strange lights over Central Ohio. ((NUFORC Note: ""Starlink"" satellites? PD))",39.863544,-96.617219
11/24/2019,Brighton,IL,Jersey County,62012,US,Light,10-15 minutes,A number of separate slowly swirling lights what appeared to be disk like.,39.07267,-90.254596
11/24/2019,Boulder,UT,Garfield County,84716,US,Formation,15,"Husband and myself witnessed a line of star-like lights. ((NUFORC Note: ""Starlink"" satellites? PD))",37.94439,-111.44226
11/24/2019,Walker,MN,Cass County,56484,US,Other,2 minutes,"Astrophotographer sees 5 dim orangish lights travel across the sky ((NUFORC Note: ""Starlink"" satellites? PD))",47.067057,-94.489824
11/24/2019,Mount Vernon,IL,Jefferson County,62864,US,,,MADAR Node 119,38.293269,-88.892273
11/24/2019,Bellevue,IA,Jackson County,52031,US,Circle,5 minutes,"On November 24th, 2019 I and another person witnessed over 100 ufo’s glowing lights that were in a line that went across the sky and i",42.207444,-90.49192
11/23/2019,Prospect,PA,Butler County,16052,US,Sphere,1 hour+,"Flashing red,white,and green aircraft HOVERED in the sky for over an hour ((NUFORC Note: Twinkling star?? PD))",40.90451,-80.04645
11/23/2019,Fall River,WI,Columbia County,53932,US,Other,,Anyone else see objects 11/23-11/29 2019 in fall river?,43.417126,-89.070459
11/23/2019,New Cumberland,WV,Hancock County,26047,US,Formation,5 minutes,Formation of multiple orange objects,40.522005,-80.571689
11/23/2019,Knoxville,MD,Frederick County,21758,US,Light,10 minutes,Two bright strobing lights were stationary and just blinking wildly until they seemed to dim out and fade away very fast.,39.34924,-77.620514
11/23/2019,Jonesboro,LA,Jackson Parish,71251,US,,,MADAR Node 143,32.228472,-92.575528
11/23/2019,Glendale,WI,Milwaukee County,53209,US,Light,5 minutes,"There were a line of lights floating not very fast, some closer together than others from southwest heading northeast.",43.135288,-87.935642
11/23/2019,Springtown,PA,Bucks County,18081,US,Formation,Approx 3 minutes,"Bright lights appearing in single file and disappearing into the distance. ((NUFORC Note: ""Starlink"" satellites? PD))",40.563893,-75.281409
11/23/2019,Homeland,FL,Polk County,33847,US,Formation,5 minutes,"At least 15 identical lights heading N/E on the same trajectory. ((NUFORC Note: ""Starlink"" satellites? PD))",27.81781,-81.82453
11/23/2019,Henderson,NC,Vance County,27536,US,Circle,5 minutes,"Saw about 15 what look to be stars grouped in 4's moving in a straight line. ((NUFORC Note: ""Starlink"" satellites? PD))",36.326731,-78.409125
11/23/2019,Raymond,MS,Hinds County,39154,US,Circle,~20 minutes,"Looking exactly like stars but moving extremely fast, in a stright line. ((NUFORC Note: ""Starlink"" satellites. PD))",32.196072,-90.47528
11/22/2019,Brandon,VT,Rutland County,05733,US,Triangle,10 seconds,3 white bright flashing lights shaped as a triangle with no sound .,43.80103,-73.08427
11/22/2019,Lebanon,VA,Russell County,24266,US,Light,2 seconds,A bright white line shot across sky almost Instantaneously it lit up the entire ground It seemed to shoot out from a little light that,36.908553,-82.053655
11/22/2019,Wayne,PA,Delaware County,19080,US,Circle,2 minutess,"White ball of light moving slowly east. There were three airplanes in the sky,one flew above and the other flew under the object.There",40.043201,-75.357678
11/22/2019,Holland,NY,Erie County,14080,US,Other,~2 hours,large bright lights in the Sky two nights same location,42.640179,-78.543738
11/22/2019,Alexandria,LA,Rapides Parish,71301,US,Circle,10 minutes,Was up way beyond a plane and stood in the same spot for 5 minutes then would go blacked out and lit up on and off every 5 seconds and,31.274156,-92.467107
11/22/2019,Largo,MD,Prince George's County,20772,US,Unknown,60 seconds,"Multiple lights moving in formation. ((NUFORC Note: ""Starlink"" satellites? PD))",38.78028,-76.766978
11/22/2019,Largo,MD,Prince George's County,20772,US,Unknown,60 seconds,Multiple lights moving in formation,38.78028,-76.766978
11/22/2019,Spring Hill,TN,Maury County,37174,US,Light,3 minutes,"Strands of lights. ((NUFORC Note: ""Starlink"" satellites? PD))",35.712381,-86.901661
11/22/2019,Stanwood,MI,Mecosta County,49346,US,Circle,20 minutes,Circular Craft with multiple colored lights that twinkled,43.590861,-85.403676
